OTU_ID	sample_1544	sample_1552	sample_1827	sample_2208	sample_1800	sample_1575	sample_2147	sample_1812	sample_1811	sample_1451	sample_1300	sample_1728	sample_476	sample_1400	sample_676	sample_1663	sample_1388	sample_1495	sample_1576	sample_1284
noise_ms_155	213965.7214391905	27626.36371893543	6392.6114365023695	108692.62458837929	10099.619294421736	151651.85827730456	107957.37221065113	33672.69166791673	218712.1530696005	98894.08180012062	11611.47170666538	3142.3669233374094	274536.3329395957	18134.51762724102	16098.59853512631	34130.87795087256	36050.818895835175	10431.596512190876	6877.584146544499	4489.0498661266365
noise_ms_156	38564.86177737931	82779.01837754661	129669.98601881976	52498.660303020006	16940.104862937478	21195.95562610333	96429.83173747743	19262.610816688808	79162.23103136675	9407.33799292203	17642.045512409088	2463.9102941284395	3034472.669675392	7075.279597582208	9851.685889926894	4167.461938814556	13039.211123148352	3092.029285101122	20983.370021996583	13331.876881971511
noise_ms_157	47548.11435706945	25597.44195860681	42894.046433875024	30438.55973784995	33979.95224996926	394417.4144657715	83456.51426726232	8824.51829263604	22780.53511205888	30209.53439388534	3530.1385587654377	7030.221460537848	87733.57612563798	3221.2277843285265	28285.652777834715	31926.012445701468	55941.58863165802	121432.57639268272	16927.14363550719	14298.956506347187
noise_ms_158	122659.32624487208	38015.81638350908	7275.21424744577	55003.4067623273	10367.755832341454	19076.03095259268	46382.42221923096	47091.61074932889	7887.930431124389	40014.16515638374	88299.30639214	19937.365601394795	35552.12773844374	6786.2122371327205	21355.752649506085	23834.939385598816	11025.448044427789	20423.23371682992	74985.7298546367	18521.938790053297
noise_ms_159	5340.296915121187	93332.53692694426	10120.07108760313	6745.136788721215	34176.428673829585	29697.61294854068	72799.47498681201	83376.11891672526	6980.054003283788	77197.8442366941	6233.555438666908	1651.1169102423748	135473.69917795947	8140.70839515062	13744.873301348547	71978.14647339462	1322.2311403150702	14770.909613521457	519132.7854799359	12719.544094444947
noise_ms_160	46436.817137123886	38790.19733282761	32197.26939408077	27913.47362638408	35208.10942590502	61017.5270277633	61248.01228473336	126354.96334951224	34068.71292361735	520513.6734320621	17502.019038020448	61342.95011929181	50798.17659217574	10063.303468333575	84455.57856983933	12057.69730580056	14739.19876342247	2655.2228908464704	47021.02585736451	10413.262275767638
noise_ms_161	51731.46490274464	80878.72423055649	31443.60904813397	14286.292670351126	23850.68137551994	11594.62256234488	57206.744900988895	31854.409637280773	4876.061054783747	5940.132391602647	54157.69504780142	3015.2949035583188	50613.34203556628	101081.93758992606	11044.08312412849	5256.81321959421	16644.888499123652	4138.668126616082	171300.41349413738	4208.043347938502
noise_ms_162	73778.23106033681	96799.7941353854	19050.194040050905	35384.60597408395	74642.5390883317	555510.8655210215	30685.71130327408	16032.5276593541	6194.980944099458	6500.922341268651	23624.87634470742	9209.385982553573	165007.3448577232	40839.54836523259	16214.263217899774	32546.85260933572	34839.46387795381	8620.674843907052	180094.0858764916	7823.480356603806
noise_ms_163	115732.66870773822	33404.29126823293	19993.479315163386	44762.06014681866	428621.052558052	20862.879839544454	189936.44575811733	3213.034470993693	25106.5942688908	15430.480089479865	12470.013845581734	94510.55491712411	652386.1930176062	14455.397758368728	28659.472133784664	9980.013911577116	16455.592381682618	3376.3763530518063	76265.07175278554	3450.842831209087
noise_ms_164	61265.89105802778	32660.32949351868	3942.066656433236	10233.124106974296	64212.895175534926	84450.6299675628	75942.59052505068	46804.98802718463	108306.34669800728	7047.257350622288	36454.8713012521	15378.401085489106	156541.38274917623	23112.781277811973	41866.17801233639	9012.554870061314	3881.787146767525	11884.00369997566	112323.9818542768	26272.6931393839
noise_ms_165	472059.5590515209	87243.15058568765	42481.91393607854	61669.730708286006	117503.31134033052	294952.979983023	23014.330621195026	6827.5246188848605	2641.444572019076	38341.010334588194	21805.38554859501	27666.56332368964	86162.92141654142	16528.361709327368	16792.283944742572	6577.892899945787	27831.00866838237	36328.003853539776	39188.472551400686	46462.71418257089
noise_ms_166	91533.67767954998	19501.72662160262	67647.72208739289	23073.37632273561	90974.34477654936	65635.57825646766	77967.59246145625	28622.341675047686	6913.244270363492	21467.614050630527	31193.30670958768	49817.712994564026	290602.504428543	75313.9280022098	15767.56207203822	64702.98822872115	359513.2736555806	2032.5790466812489	37022.7848037637	20999.62626439379
noise_ms_167	403749.9640863201	938463.8671314412	6963.407599550817	10770.65730192028	16027.638160193304	563461.3491361776	54655.24958674965	53599.461620381946	28013.423220725348	22750.43038434792	21306.60925445924	18171.62996531048	47282.84960524069	10308.668138717305	2906.417963077796	3327.7803732851985	19839.69084889356	2335.401816483004	96301.59164770025	23547.544614045983
noise_ms_168	51797.39576337982	33512.340602287666	12775.25049527234	98344.43150980255	40430.70252625211	173467.4512765323	51610.24550017917	39688.48590128497	11919.593066378377	27216.49747942892	3217.360370144472	27313.36992802496	236857.93808540585	5203.875790537058	19534.22758808537	7406.056320072179	8495.032147133013	10882.739984788986	37086.84801195996	7558.974943316895
noise_ms_169	494703.2117686485	13723.098421798944	17109.952572139795	21243.38593288098	123472.34633643426	66910.73956591882	117016.68563536929	7132.847273471184	11288.604404620017	14694.448058568254	11054.447326933829	23848.70335942705	619916.592443591	14376.846785733833	25815.804588986783	65128.60659671302	22833.8044796362	53067.30202549356	66626.35094388951	9349.976433762538
noise_ms_170	12859.41082488244	71227.92327086728	4092.720292013668	114901.14299135808	175881.31876753928	34380.27081090667	8431.63478051499	21028.05385682856	24611.77371125699	8378.536087683631	48356.03076148447	40280.17269444312	59044.63249253057	5623.268530975324	7622.319627362214	20616.488345502	23473.72459097445	11526.27249831398	8983.906320546097	10872.226875810808
noise_ms_171	428962.9205862286	97483.09664303002	33337.35711572916	33743.76302117872	7535.181583565628	133230.67324164504	29085.878182260083	64046.34337341074	32299.47061029077	32701.3503950589	62781.12000001618	14695.633084196885	87792.47929119514	11672.21162771241	5373.52682271066	20321.23258122495	25162.208979268977	16581.147679482165	62347.408877897535	69328.82236603755
noise_ms_172	32823.49574371213	19382.52209492969	7657.717912899755	17182.820143217497	3889.17439233788	68490.30856130032	259908.2552520041	11730.27953250207	141942.70182941767	20872.60050839239	4288.764054227983	6846.252317487902	108518.48209209368	19637.695824433195	25896.9737770586	38687.65827883694	9259.826301337202	16514.573507990986	91196.43837526432	18728.890444531764
noise_ms_173	155162.84006984302	163050.65703340713	37853.41920939786	26365.24363522278	53584.21063414217	16436.037308866373	14074.731697951	19184.87914149884	26792.2609596654	80823.81861924293	2103.0340951792923	61970.64423206891	75230.68554663923	5863.293091534952	54973.51564005454	33116.65810413336	30907.69212458942	5622.741508918158	36180.88156013484	22974.64467055829
noise_ms_174	20483.57306474684	202562.3356555882	44660.789876613664	87500.20055212778	42903.16330295309	205946.52792769056	63888.04250447232	101864.57049983846	28023.91502755433	15906.070768546004	28835.23984754743	19432.17191687133	60845.06668587341	38587.72112945876	5072.550515147285	21879.66940275644	3102.4168989225955	21509.056013167305	46359.75783599253	6415.342978111275
noise_ms_175	146899.69170363795	10526.072198487462	11385.629018337604	150430.0141364947	57202.52806301149	82131.81631597347	17484.105524672097	10874.144365222472	115964.50876482428	25936.36563692042	88183.32571412464	4198.731231187122	126014.41771177472	3342.0778576062976	15472.199697900189	13804.301690598417	22075.01588541572	42313.385370499214	45437.59724662008	45598.11495051259
noise_ms_176	129380.89803618116	122714.79288165522	13359.387801428396	17065.908449484377	94821.98567349584	58231.62947340763	35748.31237139811	12236.120634100584	57557.67842367174	5490.61105822177	6446.320466552599	32318.60219173565	130805.1989940298	47121.58981275741	20405.68946219921	7907.777781201013	22618.396856766667	4448.400560434422	62535.521678907215	18273.43989560468
noise_ms_177	20513.27531647117	78486.14888120581	5424.661534323177	3245.23608916798	46922.318286325964	144041.41745469667	8777.848393327231	1930.8885397916847	86743.53579082071	53163.942398522246	5803.832483066356	7719.047494086616	726479.5723005258	19622.816331433307	13865.015883348022	8377.185314228773	13696.21538452836	10162.43983382936	65550.81432073713	18499.178715832088
noise_ms_178	53797.5034942307	72897.90002361262	34791.63096115848	106359.35103524625	51161.68862198972	79594.983890389	95903.85458305856	115175.68914409644	53720.43366036969	12065.98327843219	14137.94926539676	12172.07372083219	741236.3952230975	31688.674685379858	14689.97686556724	6148.457309639001	8681.196464891342	2439.4335155496965	17893.911561614503	12804.98449368227
noise_ms_179	14361.390444578536	61659.08388519399	16356.081112194584	43863.24980279073	11327.361849671031	37383.425881990464	52533.39065338317	33694.38737109411	5825.987543357454	10879.110417411152	53682.25943080014	53406.93565021044	31166.41321952128	104216.19433397477	3101.0872752909263	50937.33997964454	13080.600364353242	9419.854256401866	86700.61084886974	6575.437053959214
noise_ms_180	31815.871166733403	213490.1408982312	25972.482994365848	50223.78960753234	7553.597771434836	10567.669548524009	51415.78369357782	240515.33282857807	2737.97714188036	11684.271277501512	9107.293172665171	3510.1789312139404	216118.43307907475	4363.040332751504	67514.3811418703	272544.0597081256	25078.99568052512	152145.06986404685	66141.61260409626	16277.794002942152
noise_ms_181	76605.07008369625	50397.62757943529	406536.3429317614	11034.204663518689	9994.12037568053	66867.51062311314	132741.42307384478	13294.220484903286	46996.16710838495	20600.36195844137	44289.78006338526	5944.172778641145	50466.7107696198	18935.460116337166	23894.842740409607	14053.678455227757	12630.375401683974	27177.031274107827	80720.58337027911	17910.571250550303
noise_ms_182	9822.96547264414	29779.133949840827	140756.3176138004	80571.38204481314	11592.617593491852	26900.913548445315	13747.564245244184	39377.75909076835	20715.6793250839	20209.84120121299	82246.61220066121	198137.986961464	236864.06109164807	8040.571394986902	16529.62076042778	16761.62854972287	18420.853819842887	58524.986326969534	122210.01217685782	29991.697463649634
noise_ms_183	42999.87594349128	49672.1288387128	62897.00808064127	36947.167182953344	5477.389724470792	78966.83667096186	30170.948211047016	67625.79471167467	460174.2180913828	59855.72685207687	122975.19740044762	19640.76255875563	623358.9278429578	103419.8493802203	15088.02526544982	6206.748258145743	56079.72030794197	20463.652629334687	138804.31897441283	19198.15213454409
noise_ms_184	27993.96768944884	44269.605446231486	71212.46474884562	414895.8110805336	36054.39035249444	24798.23961379776	24413.425565297468	24344.52123053214	74267.58059744166	18636.26146807787	64030.52113198511	15918.073543290167	167800.6045514657	3101.454999526334	5995.740472957249	23495.39955009388	7045.582496465721	36711.89028561957	61894.265597384525	49825.35404578884
noise_ms_185	4997.107445967305	139560.30088012049	80792.01140216299	63727.17699430406	25969.62470552681	219459.02678172648	20058.99117132692	26217.13092692491	44844.61713690033	26829.44403269003	27343.25919327002	69984.61416079181	955949.3745030088	4463.127954242659	4313.036237513067	43282.087026222725	34732.23422896173	122363.08613948968	63656.56103318507	9815.113635527445
noise_ms_186	140395.63997951266	154126.86802948805	2210.480908396513	108201.64796324848	5735.910557214616	96787.48278763432	61263.10106397324	32328.18810842629	23071.889371441725	12619.690642022788	24092.78390923724	102518.48085394372	59964.25988938745	27530.942259275744	10704.591963215486	102926.72670519224	9850.618699077946	2961.74537442712	25665.89003834065	52546.73775697765
noise_ms_187	37476.68306457331	189394.75194640947	3876.0834240729664	7354.32363645021	330979.2067026365	158001.59819710682	137481.7760375387	86093.6435630805	21667.60038431528	17824.27372744248	9725.64081194084	12224.865194300191	64619.81202991442	13043.12290265824	4634.3480717549	24910.556355481207	4931.194372058943	2433.7443097878963	161814.1365419259	12688.365135516584
noise_ms_188	157483.2319563172	29526.837571398748	24182.41737863852	34418.77217781163	28823.94171131292	27107.516161735748	43741.342196845326	3136.5056658923745	7837.609556439775	35702.55395060578	29675.559373687105	2083.0338951165536	73531.956409907	8656.459485861438	13202.883977095102	7955.751628122523	28065.854721311465	44614.500234800704	259509.6526544928	21634.50723762312
noise_ms_189	27389.59128306796	65154.08278335094	55503.34533329844	7023.776882173349	16263.53084206921	31594.794200029308	18894.6996173301	26457.97038353575	52341.89508939048	32303.30300821852	8916.211615870405	32607.97581584693	517636.95908064966	4644.003577203696	4342.955667835034	13259.153352289057	21329.8943178744	17898.314534982437	150158.15636996803	88396.52492042926
noise_ms_190	163604.39289033788	341850.1041387922	12380.3637088754	72159.41749296362	108214.1606920196	196675.378316322	10980.547891735474	3935.5122421742376	14886.73954413057	58834.34965959859	28379.2811117453	3056.9372938415368	251777.4394349695	6024.799528712192	4167.427315084674	14673.864734190973	9778.73332538947	8165.5557530082515	77944.85412845308	21791.06126907844
noise_ms_191	304121.08049107343	72547.27045542478	46067.92790188976	21138.709362008263	48981.93391552421	34887.664974396976	18386.067150697472	35320.13638642002	35523.06042214846	20181.35294803816	9401.849596124855	7693.189014198878	340506.35101384023	27795.654582701445	19046.180780227525	24437.743809612104	90764.35327297047	18657.084437164584	34555.51544873388	8568.929523613306
noise_ms_192	24273.14552096464	63500.21482916587	32062.463637593755	5488.327284889138	164994.3535447779	19568.384222292912	30972.817908280016	4318.121867819769	85758.22235894733	20636.58129379824	8536.873944245659	3051.1625688764834	77408.31810245682	54520.27782852971	3196.343227918747	22792.837251657325	3965.1993260917097	27336.786905875448	7054.420908383933	5296.153431426858
